,Product Image Is Thumbnail - 2,Product Image Description - 2,Product UPC/EAN,Product Image Sort - 5,Free Shipping,Product Image Path - 3,Product Image Path - 4,Allow Purchases?,Page Title,Price,Product Image File - 5,Product Image Path - 1,Width,Product Image URL - 5,Brand Name,Product Image Index - 4,Product Image Index - 1,Track Inventory,Product Image ID - 3,Product Image Description - 1,Product Image Description - 3,Product Image Sort - 4,Product Image ID - 5,Product Image Path - 5,Fixed Shipping Price,Product Image Sort - 2,Product Type,Product Image Index - 2,Product Image URL - 4,Product Inventoried,Product Image File - 3,Product Image Path - 2,Height,Sale Price,Product ID,Product Image Is Thumbnail - 5,Product Image URL - 1,Product Image ID - 4,Product Name,Product Image File - 1,Product Image URL - 3,Category,Product Image Description - 5,Product Image Is Thumbnail - 4,Option Set,Search Keywords,Product Visible?,Description,Product Image ID - 2,Product Image Index - 5,Product Image Is Thumbnail - 3,Meta Description,Product Image Description - 4,Product Warranty,Product Description,Product Image File - 4,Depth,Product Image File - 2,Product Image ID - 1,Product Code/SKU,Current Stock Level,Product Image Sort - 3,Product Image Is Thumbnail - 1,Product Image Index - 3,Cost Price,Item Type,Product Image Sort - 1,Meta Keywords,Product Image URL - 2,Retail Price,Product Weight
44262,,"Zipn', N', Tripn', S/S, 2019, Volcom, MULTI, L",,5.0,,,,N,,[FIXED]35.0,,,,,,,,,,"Zipn', N', Tripn', S/S, 2019, Volcom, MULTI, L","Zipn', N', Tripn', S/S, 2019, Volcom, MULTI, L",4.0,,,,2.0,,,,Y,,,,35.0,,,,,,,,,"Zipn', N', Tripn', S/S, 2019, Volcom, MULTI, L",,,,N,,,,,,"Zipn', N', Tripn', S/S, 2019, Volcom, MULTI, L",,,,,,,1-11869,,3.0,,,,Rule,1.0,,,35.0,0.0
44263,,"Zone, Mips, 18-19, Giro, , ",768686701207,5.0,,,,N,Zone Mips 18-19,200.0,,,,,Giro,,,by option,,"Zone, Mips, 18-19, Giro, , ","Zone, Mips, 18-19, Giro, , ",4.0,,,,2.0,P,,,Y,48335_2.jpg,,,200.0,,,,,Zone Mips 18-19,48335_0.jpg,,Ski/Helmets,"Zone, Mips, 18-19, Giro, , ",,Zone Mips 18-19,"Zone, Mips, 18-19, Giro, , ",N,,,,,"The Zone MIPS snow helmet features innovative Hybrid Construction, which combines the ding-resistant durability of a Hard Shell upper with the lighter weight of In-Mold Construction lower and sidewalls. The Zone MIPS is packed with amenities including the In Form 2 Fit System; a quick-fit Vertical Tuning adjustment system for proper helmet positioning; MIPS technology; fully adjustable venting; Fidlock magnetic buckle closure; and a sleek, integrated POV camera mount.","Zone, Mips, 18-19, Giro, , ","<ul>
<li>Size: M</li>
<li>Thermostat Control adjustable venting: allows you to custom-tune airflow instantly with a simple, low-profile control button on the outside of the helmet        </li>
<li>MIPS — Multi-Directional Impact Protection System can provide more protection in certain impacts.</li>
<li>Interior Foam & Low-Friction Liner</li>
<li>Elastomeric attachment system stretches to allow the foam liner to rotate independently around your head</li>
<li>Hybrid Construction  for added protection and style while remaining lightweight.</li>
<li>An improved dial design provides up to 6cm of easy adjustment plus enhanced stability.</li>
</ul>","The Zone MIPS snow helmet features innovative Hybrid Construction, which combines the ding-resistant durability of a Hard Shell upper with the lighter weight of In-Mold Construction lower and sidewalls. The Zone MIPS is packed with amenities including the In Form 2 Fit System; a quick-fit Vertical Tuning adjustment system for proper helmet positioning; MIPS technology; fully adjustable venting; Fidlock magnetic buckle closure; and a sleek, integrated POV camera mount.",,,48335_1.jpg,,0-48335,0.0,3.0,,,84.0,Product,1.0,"Zone, Mips, 18-19, Giro, , ",,200.0,0.0
44264,,,768686701207,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,200.0,,,,,"[RT]Color=MATBLACK,[RB]Size=M",,,,,,,,N,,,,,,,,,,,,,1-48335,0.0,,,,84.0,SKU,,,,200.0,0.0
44265,,,768686701214,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,200.0,,,,,"[RT]Color=MATBLACK,[RB]Size=L",,,,,,,,N,,,,,,,,,,,,,1-48336,0.0,,,,80.0,SKU,,,,200.0,0.0
44266,,,768686049934,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,200.0,,,,,"[RT]Color=MATTITAN,[RB]Size=M",,,,,,,,N,,,,,,,,,,,,,1-48774,0.0,,,,84.0,SKU,,,,200.0,0.0
44267,,,768686049941,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,200.0,,,,,"[RT]Color=MATTITAN,[RB]Size=L",,,,,,,,N,,,,,,,,,,,,,1-48777,0.0,,,,80.0,SKU,,,,200.0,0.0
44268,,,768686136870,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,200.0,,,,,"[RT]Color=MATDKRED,[RB]Size=M",,,,,,,,N,,,,,,,,,,,,,1-49109,0.0,,,,80.0,SKU,,,,200.0,0.0
44269,,,768686136849,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,200.0,,,,,"[RT]Color=MATBKDKB,[RB]Size=M",,,,,,,,N,,,,,,,,,,,,,1-49110,0.0,,,,80.0,SKU,,,,200.0,0.0
44270,,,768686136931,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,200.0,,,,,"[RT]Color=MATTEOLI,[RB]Size=M",,,,,,,,N,,,,,,,,,,,,,1-49115,0.0,,,,80.0,SKU,,,,200.0,0.0
44271,,,768686126482,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,200.0,,,,,"[RT]Color=MATBRTGR,[RB]Size=M",,,,,,,,N,,,,,,,,,,,,,1-49132,0.0,,,,80.0,SKU,,,,200.0,0.0
44272,,,768686049927,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,200.0,,,,,"[RT]Color=MATTITAN,[RB]Size=S",,,,,,,,N,,,,,,,,,,,,,1-49136,0.0,,,,80.0,SKU,,,,200.0,0.0
44273,,"Zone, Mips, 18-19, Giro, MATBLACK, M",,5.0,,,,N,,[FIXED]200.0,,,,,,,,,,"Zone, Mips, 18-19, Giro, MATBLACK, M","Zone, Mips, 18-19, Giro, MATBLACK, M",4.0,,,,2.0,,,,Y,48335_2.jpg,,,200.0,,,,,,48335_0.jpg,,,"Zone, Mips, 18-19, Giro, MATBLACK, M",,,,N,,,,,,"Zone, Mips, 18-19, Giro, MATBLACK, M",,,,,48335_1.jpg,,1-48335,,3.0,,,,Rule,1.0,,,200.0,0.0
44274,,"Zone, Mips, 18-19, Giro, MATBLACK, L",,5.0,,,,N,,[FIXED]200.0,,,,,,,,,,"Zone, Mips, 18-19, Giro, MATBLACK, L","Zone, Mips, 18-19, Giro, MATBLACK, L",4.0,,,,2.0,,,,Y,48336_2.jpg,,,200.0,,,,,,48336_0.jpg,,,"Zone, Mips, 18-19, Giro, MATBLACK, L",,,,N,,,,,,"Zone, Mips, 18-19, Giro, MATBLACK, L",,,,,48336_1.jpg,,1-48336,,3.0,,,,Rule,1.0,,,200.0,0.0
44275,,"Zone, Mips, 18-19, Giro, MATTITAN, M",,5.0,,,,N,,[FIXED]200.0,,,,,,,,,,"Zone, Mips, 18-19, Giro, MATTITAN, M","Zone, Mips, 18-19, Giro, MATTITAN, M",4.0,,,,2.0,,,,Y,48774_2.jpg,,,200.0,,,,,,48774_0.jpg,,,"Zone, Mips, 18-19, Giro, MATTITAN, M",,,,N,,,,,,"Zone, Mips, 18-19, Giro, MATTITAN, M",,,48774_3.jpg,,48774_1.jpg,,1-48774,,3.0,,,,Rule,1.0,,,200.0,0.0
44276,,"Zone, Mips, 18-19, Giro, MATTITAN, L",,5.0,,,,N,,[FIXED]200.0,,,,,,,,,,"Zone, Mips, 18-19, Giro, MATTITAN, L","Zone, Mips, 18-19, Giro, MATTITAN, L",4.0,,,,2.0,,,,Y,48777_2.jpg,,,200.0,,,,,,48777_0.jpg,,,"Zone, Mips, 18-19, Giro, MATTITAN, L",,,,N,,,,,,"Zone, Mips, 18-19, Giro, MATTITAN, L",,,48777_3.jpg,,48777_1.jpg,,1-48777,,3.0,,,,Rule,1.0,,,200.0,0.0
44277,,"Zone, Mips, 18-19, Giro, MATDKRED, M",,5.0,,,,N,,[FIXED]200.0,,,,,,,,,,"Zone, Mips, 18-19, Giro, MATDKRED, M","Zone, Mips, 18-19, Giro, MATDKRED, M",4.0,,,,2.0,,,,Y,,,,200.0,,,,,,49109_0.jpg,,,"Zone, Mips, 18-19, Giro, MATDKRED, M",,,,N,,,,,,"Zone, Mips, 18-19, Giro, MATDKRED, M",,,,,,,1-49109,,3.0,,,,Rule,1.0,,,200.0,0.0
44278,,"Zone, Mips, 18-19, Giro, MATBKDKB, M",,5.0,,,,N,,[FIXED]200.0,,,,,,,,,,"Zone, Mips, 18-19, Giro, MATBKDKB, M","Zone, Mips, 18-19, Giro, MATBKDKB, M",4.0,,,,2.0,,,,Y,,,,200.0,,,,,,49110_0.jpg,,,"Zone, Mips, 18-19, Giro, MATBKDKB, M",,,,N,,,,,,"Zone, Mips, 18-19, Giro, MATBKDKB, M",,,,,,,1-49110,,3.0,,,,Rule,1.0,,,200.0,0.0
44279,,"Zone, Mips, 18-19, Giro, MATTEOLI, M",,5.0,,,,N,,[FIXED]200.0,,,,,,,,,,"Zone, Mips, 18-19, Giro, MATTEOLI, M","Zone, Mips, 18-19, Giro, MATTEOLI, M",4.0,,,,2.0,,,,Y,,,,200.0,,,,,,49115_0.jpg,,,"Zone, Mips, 18-19, Giro, MATTEOLI, M",,,,N,,,,,,"Zone, Mips, 18-19, Giro, MATTEOLI, M",,,,,,,1-49115,,3.0,,,,Rule,1.0,,,200.0,0.0
44280,,"Zone, Mips, 18-19, Giro, MATBRTGR, M",,5.0,,,,N,,[FIXED]200.0,,,,,,,,,,"Zone, Mips, 18-19, Giro, MATBRTGR, M","Zone, Mips, 18-19, Giro, MATBRTGR, M",4.0,,,,2.0,,,,Y,,,,200.0,,,,,,49132_0.jpg,,,"Zone, Mips, 18-19, Giro, MATBRTGR, M",,,,N,,,,,,"Zone, Mips, 18-19, Giro, MATBRTGR, M",,,,,,,1-49132,,3.0,,,,Rule,1.0,,,200.0,0.0
44281,,"Zone, Mips, 18-19, Giro, MATTITAN, S",,5.0,,,,N,,[FIXED]200.0,,,,,,,,,,"Zone, Mips, 18-19, Giro, MATTITAN, S","Zone, Mips, 18-19, Giro, MATTITAN, S",4.0,,,,2.0,,,,Y,49136_2.jpg,,,200.0,,,,,,49136_0.jpg,,,"Zone, Mips, 18-19, Giro, MATTITAN, S",,,,N,,,,,,"Zone, Mips, 18-19, Giro, MATTITAN, S",,,49136_3.jpg,,49136_1.jpg,,1-49136,,3.0,,,,Rule,1.0,,,200.0,0.0
44282,,"Zone, Mips, 19-20, Giro, , ",768686238611,5.0,,,,Y,Zone Mips 19-20,160.0,,,,,Giro,,,by option,,"Zone, Mips, 19-20, Giro, , ","Zone, Mips, 19-20, Giro, , ",4.0,,,,2.0,P,,,Y,,,,160.0,,,,,Zone Mips 19-20,21022_0.jpg,,Ski/Helmets,"Zone, Mips, 19-20, Giro, , ",,Zone Mips 19-20,"Zone, Mips, 19-20, Giro, , ",Y,,,,,,"Zone, Mips, 19-20, Giro, , ",,,,,,,0-21021,3.0,3.0,,,84.0,Product,1.0,"Zone, Mips, 19-20, Giro, , ",,200.0,0.0
44283,,,768686238611,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,160.0,,,,,"[RT]Color=MATTBLK,[RB]Size=L",,,,,,,,N,,,,,,,,,,,,,1-21021,0.0,,,,84.0,SKU,,,,200.0,0.0
44284,,,768686218804,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,160.0,,,,,"[RT]Color=MATTGRPH,[RB]Size=M",,,,,,,,Y,,,,,,,,,,,,,1-21022,1.0,,,,84.0,SKU,,,,200.0,0.0
44285,,,768686218811,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,160.0,,,,,"[RT]Color=MATTGRPH,[RB]Size=L",,,,,,,,Y,,,,,,,,,,,,,1-21023,1.0,,,,84.0,SKU,,,,200.0,0.0
44286,,,768686218781,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,160.0,,,,,"[RT]Color=MTGRPHGP,[RB]Size=L",,,,,,,,Y,,,,,,,,,,,,,1-21025,1.0,,,,84.0,SKU,,,,200.0,0.0
44287,,"Zone, Mips, 19-20, Giro, MATTBLK, L",,5.0,,,,N,,[FIXED]160.0,,,,,,,,,,"Zone, Mips, 19-20, Giro, MATTBLK, L","Zone, Mips, 19-20, Giro, MATTBLK, L",4.0,,,,2.0,,,,Y,,,,160.0,,,,,,,,,"Zone, Mips, 19-20, Giro, MATTBLK, L",,,,N,,,,,,"Zone, Mips, 19-20, Giro, MATTBLK, L",,,,,,,1-21021,,3.0,,,,Rule,1.0,,,200.0,0.0
44288,,"Zone, Mips, 19-20, Giro, MATTGRPH, M",,5.0,,,,Y,,[FIXED]160.0,,,,,,,,,,"Zone, Mips, 19-20, Giro, MATTGRPH, M","Zone, Mips, 19-20, Giro, MATTGRPH, M",4.0,,,,2.0,,,,Y,,,,160.0,,,,,,21022_0.jpg,,,"Zone, Mips, 19-20, Giro, MATTGRPH, M",,,,Y,,,,,,"Zone, Mips, 19-20, Giro, MATTGRPH, M",,,,,,,1-21022,,3.0,,,,Rule,1.0,,,200.0,0.0
44289,,"Zone, Mips, 19-20, Giro, MATTGRPH, L",,5.0,,,,Y,,[FIXED]160.0,,,,,,,,,,"Zone, Mips, 19-20, Giro, MATTGRPH, L","Zone, Mips, 19-20, Giro, MATTGRPH, L",4.0,,,,2.0,,,,Y,,,,160.0,,,,,,21023_0.jpg,,,"Zone, Mips, 19-20, Giro, MATTGRPH, L",,,,Y,,,,,,"Zone, Mips, 19-20, Giro, MATTGRPH, L",,,,,,,1-21023,,3.0,,,,Rule,1.0,,,200.0,0.0
44290,,"Zone, Mips, 19-20, Giro, MTGRPHGP, L",,5.0,,,,Y,,[FIXED]160.0,,,,,,,,,,"Zone, Mips, 19-20, Giro, MTGRPHGP, L","Zone, Mips, 19-20, Giro, MTGRPHGP, L",4.0,,,,2.0,,,,Y,,,,160.0,,,,,,21025_0.jpg,,,"Zone, Mips, 19-20, Giro, MTGRPHGP, L",,,,Y,,,,,,"Zone, Mips, 19-20, Giro, MTGRPHGP, L",,,,,,,1-21025,,3.0,,,,Rule,1.0,,,200.0,0.0
44291,,"Zoom, Dunk, Low, Pro, 2017, Nike, , ",826220219844,5.0,,,,N,Zoom Dunk Low Pro 2017,90.0,,,,,Nike,,,by option,,"Zoom, Dunk, Low, Pro, 2017, Nike, , ","Zoom, Dunk, Low, Pro, 2017, Nike, , ",4.0,,,,2.0,P,,,Y,,,,90.0,,,,,Zoom Dunk Low Pro 2017,,,Skate/Shoes/Men,"Zoom, Dunk, Low, Pro, 2017, Nike, , ",,Zoom Dunk Low Pro 2017,"Zoom, Dunk, Low, Pro, 2017, Nike, , ",N,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, , ",,,,,,,0-53031,0.0,3.0,,,40.95,Product,1.0,"Zoom, Dunk, Low, Pro, 2017, Nike, , ",,90.0,0.0
44292,,,826220219844,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,90.0,,,,,"[RT]Color=BLK/WHTG,[RB]Size=9",,,,,,,,N,,,,,,,,,,,,,1-53031,0.0,,,,40.95,SKU,,,,90.0,0.0
44293,,,826220219851,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,90.0,,,,,"[RT]Color=BLK/WHTG,[RB]Size=9.5",,,,,,,,N,,,,,,,,,,,,,1-53032,0.0,,,,40.95,SKU,,,,90.0,0.0
44294,,,826220219868,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,90.0,,,,,"[RT]Color=BLK/WHTG,[RB]Size=10",,,,,,,,N,,,,,,,,,,,,,1-53033,0.0,,,,40.95,SKU,,,,90.0,0.0
44295,,,826220219875,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,90.0,,,,,"[RT]Color=BLK/WHTG,[RB]Size=10.5",,,,,,,,N,,,,,,,,,,,,,1-53034,0.0,,,,40.95,SKU,,,,90.0,0.0
44296,,,826220219882,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,90.0,,,,,"[RT]Color=BLK/WHTG,[RB]Size=11",,,,,,,,N,,,,,,,,,,,,,1-53035,0.0,,,,40.95,SKU,,,,90.0,0.0
44297,,,826220219899,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,90.0,,,,,"[RT]Color=BLK/WHTG,[RB]Size=11.5",,,,,,,,N,,,,,,,,,,,,,1-53036,0.0,,,,40.5,SKU,,,,90.0,0.0
44298,,,826220219905,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,90.0,,,,,"[RT]Color=BLK/WHTG,[RB]Size=12",,,,,,,,N,,,,,,,,,,,,,1-53037,0.0,,,,40.95,SKU,,,,90.0,0.0
44299,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 9",,5.0,,,,N,,[FIXED]90.0,,,,,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 9","Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 9",4.0,,,,2.0,,,,Y,,,,90.0,,,,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 9",,,,N,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 9",,,,,,,1-53031,,3.0,,,,Rule,1.0,,,90.0,0.0
44300,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 9.5",,5.0,,,,N,,[FIXED]90.0,,,,,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 9.5","Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 9.5",4.0,,,,2.0,,,,Y,,,,90.0,,,,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 9.5",,,,N,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 9.5",,,,,,,1-53032,,3.0,,,,Rule,1.0,,,90.0,0.0
44301,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 10",,5.0,,,,N,,[FIXED]90.0,,,,,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 10","Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 10",4.0,,,,2.0,,,,Y,,,,90.0,,,,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 10",,,,N,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 10",,,,,,,1-53033,,3.0,,,,Rule,1.0,,,90.0,0.0
44302,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 10.5",,5.0,,,,N,,[FIXED]90.0,,,,,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 10.5","Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 10.5",4.0,,,,2.0,,,,Y,,,,90.0,,,,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 10.5",,,,N,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 10.5",,,,,,,1-53034,,3.0,,,,Rule,1.0,,,90.0,0.0
44303,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 11",,5.0,,,,N,,[FIXED]90.0,,,,,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 11","Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 11",4.0,,,,2.0,,,,Y,,,,90.0,,,,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 11",,,,N,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 11",,,,,,,1-53035,,3.0,,,,Rule,1.0,,,90.0,0.0
44304,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 11.5",,5.0,,,,N,,[FIXED]90.0,,,,,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 11.5","Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 11.5",4.0,,,,2.0,,,,Y,,,,90.0,,,,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 11.5",,,,N,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 11.5",,,,,,,1-53036,,3.0,,,,Rule,1.0,,,90.0,0.0
44305,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 12",,5.0,,,,N,,[FIXED]90.0,,,,,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 12","Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 12",4.0,,,,2.0,,,,Y,,,,90.0,,,,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 12",,,,N,,,,,,"Zoom, Dunk, Low, Pro, 2017, Nike, BLK/WHTG, 12",,,,,,,1-53037,,3.0,,,,Rule,1.0,,,90.0,0.0
44306,,"Zoom, Janoski, Mid, Rm, 2019, Nike, , ",192499003300,5.0,,,,Y,Zoom Janoski Mid Rm 2019,95.0,,,,,Nike,,,by option,,"Zoom, Janoski, Mid, Rm, 2019, Nike, , ","Zoom, Janoski, Mid, Rm, 2019, Nike, , ",4.0,,,,2.0,P,,,Y,,,,95.0,,,,,Zoom Janoski Mid Rm 2019,,,Skate/Shoes/Men,"Zoom, Janoski, Mid, Rm, 2019, Nike, , ",,Zoom Janoski Mid Rm 2019,"Zoom, Janoski, Mid, Rm, 2019, Nike, , ",N,,,,,,"Zoom, Janoski, Mid, Rm, 2019, Nike, , ",,,,,,,0-12312,6.0,3.0,,,43.225,Product,1.0,"Zoom, Janoski, Mid, Rm, 2019, Nike, , ",,95.0,0.0
44307,,,192499003300,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,95.0,,,,,"[RT]Color=BLWHGLIB,[RB]Size=8",,,,,,,,N,,,,,,,,,,,,,1-12312,1.0,,,,43.225,SKU,,,,95.0,0.0
44308,,,192499003317,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,95.0,,,,,"[RT]Color=BLWHGLIB,[RB]Size=8.5",,,,,,,,N,,,,,,,,,,,,,1-12313,1.0,,,,43.225,SKU,,,,95.0,0.0
44309,,,192499003324,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,95.0,,,,,"[RT]Color=BLWHGLIB,[RB]Size=9",,,,,,,,N,,,,,,,,,,,,,1-12314,0.0,,,,43.225,SKU,,,,95.0,0.0
44310,,,192499003331,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,95.0,,,,,"[RT]Color=BLWHGLIB,[RB]Size=9.5",,,,,,,,N,,,,,,,,,,,,,1-12315,1.0,,,,43.225,SKU,,,,95.0,0.0
44311,,,192499003348,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,95.0,,,,,"[RT]Color=BLWHGLIB,[RB]Size=10",,,,,,,,N,,,,,,,,,,,,,1-12316,1.0,,,,43.225,SKU,,,,95.0,0.0
44312,,,192499003355,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,95.0,,,,,"[RT]Color=BLWHGLIB,[RB]Size=10.5",,,,,,,,N,,,,,,,,,,,,,1-12317,0.0,,,,43.225,SKU,,,,95.0,0.0
44313,,,192499003362,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,95.0,,,,,"[RT]Color=BLWHGLIB,[RB]Size=11",,,,,,,,N,,,,,,,,,,,,,1-12318,1.0,,,,43.225,SKU,,,,95.0,0.0
44314,,,192499003379,,,,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,,95.0,,,,,"[RT]Color=BLWHGLIB,[RB]Size=11.5",,,,,,,,N,,,,,,,,,,,,,1-12319,0.0,,,,43.225,SKU,,,,95.0,0.0
44315,,,192499003386,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,95.0,,,,,"[RT]Color=BLWHGLIB,[RB]Size=12",,,,,,,,N,,,,,,,,,,,,,1-12320,1.0,,,,43.225,SKU,,,,95.0,0.0
44316,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 8",,5.0,,,,Y,,[FIXED]95.0,,,,,,,,,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 8","Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 8",4.0,,,,2.0,,,,Y,,,,95.0,,,,,,,,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 8",,,,N,,,,,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 8",,,,,,,1-12312,,3.0,,,,Rule,1.0,,,95.0,0.0
44317,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 8.5",,5.0,,,,Y,,[FIXED]95.0,,,,,,,,,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 8.5","Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 8.5",4.0,,,,2.0,,,,Y,,,,95.0,,,,,,,,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 8.5",,,,N,,,,,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 8.5",,,,,,,1-12313,,3.0,,,,Rule,1.0,,,95.0,0.0
44318,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 9",,5.0,,,,N,,[FIXED]95.0,,,,,,,,,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 9","Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 9",4.0,,,,2.0,,,,Y,,,,95.0,,,,,,,,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 9",,,,N,,,,,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 9",,,,,,,1-12314,,3.0,,,,Rule,1.0,,,95.0,0.0
44319,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 9.5",,5.0,,,,Y,,[FIXED]95.0,,,,,,,,,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 9.5","Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 9.5",4.0,,,,2.0,,,,Y,,,,95.0,,,,,,,,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 9.5",,,,N,,,,,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 9.5",,,,,,,1-12315,,3.0,,,,Rule,1.0,,,95.0,0.0
44320,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 10",,5.0,,,,Y,,[FIXED]95.0,,,,,,,,,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 10","Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 10",4.0,,,,2.0,,,,Y,,,,95.0,,,,,,,,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 10",,,,N,,,,,,"Zoom, Janoski, Mid, Rm, 2019, Nike, BLWHGLIB, 10",,,,,,,1-12316,,3.0,,,,Rule,1.0,,,95.0,0.0
